Genes	Proteins	N duplicates	Score	Raw DMSO	Raw 3nM	Raw 10nM	Raw 30nM	Raw 100nM	Raw 300nM	Raw 1000nM	Raw 3000nM	Raw 30000nM	Peptides	Name	Imputation N	Imputation Position	Ratio DMSO	Ratio 3nM	Ratio 10nM	Ratio 30nM	Ratio 100nM	Ratio 300nM	Ratio 1000nM	Ratio 3000nM	Ratio 30000nM	Signal Quality	pEC50	Curve Slope	Curve Front	Curve Back	Curve Fold Change	Curve AUC	Curve R2	pEC50 Error	Curve Slope Error	Curve Front Error	Curve Back Error	Null Model	Null RMSE	Curve F_Value	Curve P_Value	Curve Log P_Value	Curve F_Value SAM Corrected	Curve Relevance Score	Curve Regulation
TARS	P26639;A2RTX5	1	110.31	28080000	25111000	22960000	23602000	26779000	28718000	24750000	23129000	21617000	32	TARS	0		1.0	0.8942663817663817	0.8176638176638177	0.8405270655270656	0.9536680911680911	1.0227207977207977	0.8814102564102564	0.8236823361823362	0.7698361823361823	24.74303959985401	5.664748212064321	2.60523084975806	0.9096992014934189	0.7826700977955553	-0.2167374141790355	0.8734309311215229	0.9585310361379311	0.6066867342010989	7.0600229385346625	0.035720452530508824	0.08673087245875451	0.8758766162612316	0.07588672516989248	1.53250609791638	0.35482031879616915	0.4499915182416999	0.23613267906812566	0.007350526874731896	not
TBC1D5	Q92609	1	33.004	1615700	1529143	1529143	1529143	1529143	1529143	1529143	1529143	1749400	3	TBC1D5	0		1.0	0.9464275546202884	0.9464275546202884	0.9464275546202884	0.9464275546202884	0.9464275546202884	0.9464275546202884	0.9464275546202884	1.0827505106145943	20.62372791550095	4.973402662065939	2.3493812073729115	0.9485505946903677	1.092389366603948	0.188339534559811	0.9653083169128904	0.9971433549068537	11.554631855614117	42.41845096534703	0.009821453701714094	1.2314629264053247	0.9668392004418186	0.04181752528358596	11.956802048982004	0.007870795056269432	2.1039813958352642	0.33498152655471247	0.026039415584239865	not
TBK1	Q9UHD2	1	323.31	910410000	856670000	921450000	849470000	717310000	761370000	942730000	957570000	788500000	64	TBK1	0		1.0	0.9409716501356532	1.0121264045869443	0.9330631254050373	0.7878977603497326	0.8362935380762514	1.0355004887907646	1.051800836985534	0.866093298623697	29.761941163482383	6.238983126895694	10.0	0.9094846805098223	0.9826890923647605	0.11168570523223738	0.9408912834942811	0.9344725498270805	25.26548931675487	1027.704342672022	0.049648317047386814	0.07850164939519796	0.9386770373111692	0.0825624605266802	0.30034852238252846	0.9585155146998661	0.018400853162539237	0.05534705691505943	-0.0	not
TBKBP1	A7MCY6	1	112.08	27510000	24517000	26960000	26973000	24251000	22922000	23364000	24411000	25243000	21	TBKBP1	0		1.0	0.8912031988367867	0.980007270083606	0.9804798255179935	0.8815339876408579	0.8332242820792439	0.8492911668484188	0.8873500545256271	0.9175936023264267	24.71345280386566	7.223192457642457	8.909403110371256	0.957657857941894	0.8756518432139484	-0.12915294469184024	0.9022973664253866	0.9872413503813638	6.892507412438596	270.44015411478665	0.02787436617562333	0.02413969873913293	0.9062536699941279	0.05024852570473821	3.472375624715059	0.10276449363112349	0.9881569133923434	0.14408094619047757	0.00019315541044539417	not
TCP1	P17987	1	202.25	33555000	29676000	25282000	27587000	35868000	38259000	28322000	25762000	44475000	29	TCP1	0		1.0	0.8843987483236477	0.7534495604231858	0.8221427507077932	1.0689316048278945	1.1401877514528387	0.8440470868722992	0.7677544330204142	1.3254358515869469	25.000024421329723	4.874872706364881	3.4770350221464508	0.9057129690457789	1.3447955064059134	0.5434689836642896	0.9451468311485032	0.8487021220767784	634.2045804645882	3120.08970710561	0.06982548533586212	188.20448647686922	0.9541275517806587	0.1697106679536712	2.3715884812165564	0.19425370498365238	0.7116306891879953	0.7589181465518554	0.16608719566816266	
TEC	P42680;REV__Q9BZC7	1	323.31	245570000	288750000	295100000	276620000	233150000	219160000	281120000	285760000	200070000	51	TEC	0		1.0	1.1758358105631797	1.2016940179989413	1.1264405261228978	0.949423789550841	0.8924542900191391	1.1447652400537525	1.1636600561957895	0.8147167813658021	27.87155908407891	4.887315738577062	3.3975729296822283	1.0851191231872441	0.8032436764100479	-0.4065497110177035	1.0589316565347828	0.9084123009115916	597.1244315044482	2930.222223218503	0.057016868747918184	109.78888596242676	1.053464310661851	0.12452711001753769	1.4710047771883221	0.37261657998216613	0.4287378246019789	0.4498566607128837	0.05756113632132313	
TECR	Q9NZ01	1	91.047	21759000	39079000	36230000	36394000	38149000	40567000	44598000	42742000	20820000	18	TECR	0		1.0	1.7959924628889194	1.6650581368629074	1.6725952479433797	1.7532515281033136	1.864377958545889	2.049634633944575	1.9643365963509352	0.9568454432648559	24.375108918952726	4.910860812353481	3.2667225649491916	1.7802587411088957	0.9275662006099529	-0.8741435503630008	1.6960603112897825	0.5404734769571478	330.2486101518672	1622.1712429911095	0.15941692705905586	171.8919924504081	1.6811938119328163	0.3116159147237595	1.5121901500727446	0.36057633709701065	0.44300277735125143	0.7927263588548374	0.17880526195038265	
TESK1	Q15569	1	14.479	1529143	1529143	2494400	2341100	2147200	2024500	1904400	1957100	1879700	6	TESK1	0		1.0	1.0	1.6312405053026433	1.5309882725160433	1.40418522008733	1.323944196193554	1.2454034710945936	1.2798672197433465	1.2292506325438497	20.544291898026863	8.344428779772725	10.0	0.9960712229751371	1.3642055976039025	0.44514970851108276	1.3477170898566708	0.8903500414346006	20.42478047727975	1143.0290829947521	0.16844785251686417	0.06876891918179384	1.3203511957099752	0.16923209220447635	3.599929752294071	0.09629869687120364	1.016379589775514	0.7752950988039568	0.17224034322859483	
TEX10	Q9NXF1	1	4.8107	1529143	4638700	1529143	1529143	3797600	1529143	4125400	1529143	3487900	3	TEX10	0		1.0	3.0335292382726795	1.0	1.0	2.4834825781499834	1.0	2.697851018511676	1.0	2.2809508332445034	20.544291898026863	8.256945087567283	10.0	2.354924299072683	1.6377625715495105	-0.5229935744097836	1.6854589742428558	0.0	25.50395156361993	981.1034881102277	1.1118095814565947	0.4538968181218615	1.735044300077786	0.6984239606843693	0.0	1.0	-0.0	0.0	-0.0	
TEX264	Q9Y6I9	1	37.448	4076600	7408700	4143200	8097400	8083100	7237500	3513000	2848500	5081600	7	TEX264	0		1.0	1.817372320070647	1.0163371436981798	1.986312122847471	1.982804297699063	1.7753765392729235	0.8617475347102977	0.6987440514153952	1.2465289702202815	21.958934974439288	6.256166798905314	10.0	1.662685486041558	0.9308875725696675	-0.8368364511919719	1.3455813407694301	0.08461523294126194	10.107508560257177	387.08735259165655	0.2244736229338642	0.3549274215642046	1.3680381275497302	0.46380089211138203	1.5120227562471642	0.36062425912313434	0.44294506172637027	0.7735135793820608	0.17157025176207255	
TFAM	Q00059	1	61.949	6931400	5942200	6624700	6012900	4900400	6925000	5655700	5335000	8252100	13	TFAM	0		1.0	0.857287128141501	0.9557520847159304	0.8674870877456213	0.7069856017543353	0.9990766656086794	0.8159534870300372	0.7696857777649537	1.1905387079089362	22.72471534579449	4.889610022547075	3.3692713216664836	0.8624007305510233	1.2045245562916707	0.45934543956539137	0.8943905208594441	0.9098260650418314	416.46717038492574	2032.4116344819854	0.052539447228386306	92.97730487113245	0.9009465842176405	0.12419763291133484	2.4656112067412232	0.1828533425618885	0.7378970963436269	0.6645467589470411	0.13105459612864448	
TFRC	P02786;Q9UP52	1	279.55	42892000	33939000	30035000	28058000	26610000	29806000	32996000	29770000	39398000	26	TFRC	0		1.0	0.7912664366315397	0.7002471323323697	0.6541546209083279	0.6203954117317915	0.6949081413783457	0.7692809847990302	0.6940688240231279	0.9185395878019211	25.35420525280822	4.932464277745297	2.5349093548361346	0.7155320157289854	0.9345879172436029	0.3566655752996789	0.7387845832870857	0.8635029986225143	89.87437510365078	333.59746599370663	0.0598823194453201	15.41954039202527	0.7417803391702953	0.09486162334981925	0.5627375743866225	0.8041328534208676	0.09467219411084572	0.2283404685533561	0.006324929215729328	
TGFBR1	P36897;Q8NER5	1	323.31	74362000	86538000	90073000	93359000	77545000	87316000	116470000	123100000	79055000	26	TGFBR1	0		1.0	1.1637395443909524	1.211277265269896	1.2554665017078614	1.0428041203840672	1.1742018773029235	1.5662569591995912	1.6554154003388828	1.0631101906887928	26.14806223693369	6.343166346153151	8.055154894337539	1.1569078150596108	1.425359545363633	0.30105197147250484	1.2790726540859265	0.7942032986140553	11.172918019037644	498.5800284327131	0.10091252019055519	0.1595691389422585	1.269304473128335	0.19859321278539885	1.5273697051285562	0.3562643923352804	0.448227582041571	0.34233158671400893	0.02779040939523221	
TGFBR2	P37173	1	84.738	7151700	4368200	7394400	6303800	5511800	5812700	6565000	6745200	8269600	12	TGFBR2	0		1.0	0.6107918397024483	1.0339359872477873	0.8814407763189172	0.7706978760294755	0.812771788525805	0.9179635611113441	0.9431603674650783	1.1563124851433926	22.769854788844583	5.146879212657974	1.0813862827799872	0.8430477675144923	1.2163069926493522	0.44925487143554427	0.9084565618216148	0.8613958714706097	3.53607658404966	4.746275555328269	0.07742175966922804	1.0469958455492112	0.9075824898007038	0.13845178378446724	1.421616807742404	0.3877379344791348	0.41146170755861394	0.4810508163985811	0.0673511107539373	
THEM6	Q8WUY1	1	41.471	3639000	3756600	4474600	4113600	1529143	1529143	4201100	4869700	1529143	10	THEM6	0		1.0	1.0323165704863975	1.2296235229458643	1.1304204451772466	0.42020967298708434	0.42020967298708434	1.154465512503435	1.3381973069524595	0.42020967298708434	21.795110620503753	4.793773198559864	4.752430281759673	0.957789728225171	0.39347426829818183	-1.1853381081164938	0.9189236807623056	0.03592770399760359	64576.66683068498	393282.0243740017	0.17074015747769025	26356.55344975187	0.9026577303570297	0.3328104029521353	0.6804609756570283	0.7296306611687158	0.13689692399900658	0.4816869321416802	0.06755498240590505	
TIAL1	Q01085	1	66.332	11220000	18984000	16713000	17440000	15538000	15775000	12673000	17033000	12071000	12	TIAL1	0		1.0	1.6919786096256684	1.489572192513369	1.554367201426025	1.3848484848484848	1.4059714795008913	1.129500891265597	1.5180926916221034	1.0758467023172906	23.419569340158244	3.4404895739726244	0.4600830404255259	1.4763608965846005	0.001	-0.3911063288802778	1.3819012638719983	0.7116428640645793	59.59852435315265	3.498723164872485	0.22732122014800124	61.828506525175165	1.3830985191279308	0.1868180316228015	0.38875235848828155	0.9124971093924112	0.039768502627009365	0.18959445704285893	0.002359199449681407	
TIMM44	O43615	1	48.966	1529143	6337000	5772700	6575100	7294600	5884400	5747000	6134400	5767500	13	TIMM44	0		1.0	4.144151331824427	3.77512109724205	4.299859463764998	4.77038445717634	3.848168549311608	3.7583142976163773	4.011658818043832	3.7717204996524196	20.544291898026863	9.370765268987894	10.0	1.0000034521704966	4.038543088436016	3.603707110499954e-09	4.038543088326488	0.7651247505285026	531610256790.84485	6269831191011.144	0.41739956610691203	0.17008893020486243	3.921676113302076	0.6532997326812993	22.37332782392199	0.001798136545633409	2.745177332200409	1.7690613821775121e-16	-0.0	
TIMM50	Q3ZCQ8	1	183.91	10282000	9844200	11935000	8934900	9377000	10526000	10080000	10195000	10011000	12	TIMM50	0		1.0	0.9574207352655125	1.1607663878622836	0.8689846333398171	0.911982104648901	1.0237307916747715	0.980354016728263	0.991538611165143	0.973643260066135	23.293617581412413	7.747029326190622	10.0	1.0492056267220389	0.9629492074315338	-0.12376584008805096	0.9796797056476894	0.9596126419571128	9.934578421856507	431.9946505379644	0.06308517346979202	0.03989841866316633	0.9848042883006898	0.06806684853307782	0.7106026882188935	0.7111416528274355	0.14804388321695258	0.08776876773367381	-0.0	not
TKT	P29401	1	323.31	14134000	12484000	3472700	12816000	34353000	33570000	3302200	10525000	40666000	30	TKT	0		1.0	0.8832602235743597	0.24569831611716428	0.9067496816187915	2.430522145181831	2.375123814914391	0.2336352058865148	0.7446582708362813	2.877175604924296	23.752666478326784	4.913133759246942	3.2897135089470275	1.1292482193044602	2.9345482205279088	1.3332078696971155	1.308401613965635	0.0	418.1171453823637	2081.608639608441	0.41591745844898254	449.6947179238062	1.3396956057950822	0.8790023566504493	1.2275522057080968	0.45514639285870445	0.34184889480418984	0.8178074775516486	0.18827371093672657	
TLN1	Q9Y490;Q9Y4G6	1	323.31	12455000	10110000	6249100	10120000	11797000	10547000	8880200	3136000	16030000	39	TLN1	0		1.0	0.811722199919711	0.5017342432757929	0.8125250903251706	0.9471698113207547	0.8468085106382979	0.7129827378562826	0.2517864311521477	1.2870333199518267	23.570221685790287	4.784104620308928	5.351301853540674	0.7116829122009758	1.3095961665512033	0.8542541652071838	0.7512063535889957	0.45704173369486367	226008.28105428736	1553373.180716776	0.12015907418518439	85536.59082544051	0.7694126547880061	0.2501761433547054	1.416825770017575	0.38924586113114834	0.40977599660816566	0.7466474477009012	0.16148780800963317	
TM9SF2	Q99805	1	83.464	13202000	9444900	11880000	9858900	10487000	14409000	15711000	13939000	11973000	11	TM9SF2	0		1.0	0.7154143311619452	0.8998636570216634	0.7467732161793668	0.7943493410089381	1.0914255415846084	1.190046962581427	1.0558248750189365	0.9069080442357219	23.65425316739479	6.769859818631208	10.0	0.8093440955185129	1.0536300300860828	0.3805432652177181	0.9465705633833027	0.8937461406443282	5.0733628178494286	215.16439677366864	0.07041947151120885	0.08131348541434483	0.9366688322282172	0.14753845927548398	2.601944994516083	0.16787616447474865	0.7750109618246211	0.5636842424460344	0.09500045220177987	
TM9SF3	Q9HD45	1	83.011	17237000	21480000	25727000	21838000	22010000	25728000	26097000	29765000	19381000	14	TM9SF3	0		1.0	1.2461565237570342	1.49254510645704	1.2669257991529848	1.27690433370076	1.492603121192783	1.5140105586819053	1.7268086093867843	1.124383593432732	24.039005367771964	9.009091768679637	0.5417472062823775	1.0007722956272183	1.4465960211860245	0.1644459404640113	1.408043578277566	0.8144592790400144	2.720353777932386	1.9724193477545728	0.22371267017021976	0.17311031532470758	1.3879590415965655	0.1775552684023871	1.522801957831912	0.3575549335737103	0.44665722514917416	0.16551830790194486	0.0008827397843330766	
TMCO1	Q9UM00	1	56.931	8472100	9905400	8732800	11138000	12346000	13291000	10908000	8821100	8045700	4	TMCO1	0		1.0	1.1691788340553109	1.0307715914590243	1.3146681460322707	1.4572538095631544	1.5687964023087546	1.2875202134063573	1.0411940368975814	0.9496700936013504	23.014288187532216	5.686815727507988	3.9510278698259857	1.2932813510185686	0.9764500967574784	-0.40540615327701635	1.2010882282030135	0.7716016575157297	0.7600868788813232	14.882946933898014	0.09597490688687753	0.23442578095508348	1.2072538095631544	0.20026982574627292	0.8695352906883367	0.6196490684703879	0.20785419884996348	0.3300199398709894	0.024882007459201605	
TMED9	Q9BVK6	1	46.278	13158000	14292000	10324000	12479000	16331000	11996000	12262000	13235000	17077000	6	TMED9	0		1.0	1.0861833105335157	0.7846177230582155	0.9483964128286974	1.2411460708314332	0.911688706490348	0.9319045447636419	1.0058519531843746	1.297841617267062	23.649436882056836	5.02803120364985	2.2151747177454597	0.9826905187289893	1.315185012498551	0.39445188106444745	1.0258748566745908	0.8767082688264147	17.956849651967083	68.96574077406817	0.06665648685471126	4.038861096154958	1.0282527739778082	0.1433925848854615	1.5184819975676696	0.35878098675274955	0.4451705800291582	0.44539566753078674	0.056196476443027055	
TMEM161A	Q9NX61	1	14.219	1529143	3156400	1529143	4065600	3265300	2452600	1529143	8062200	3574700	5	TMEM161A	0		1.0	2.064162736905574	1.0	2.6587441462309283	2.135379097965331	1.6039049323706154	1.0	5.272364978291762	2.337714654548332	20.544291898026863	5.79164576783622	10.0	1.7137209417263441	3.8062081785234367	1.1512222676844166	2.377440642018157	0.0	7.687897419965374	363.83581282584424	0.48570793904612086	1.1897341411684954	2.331767406771183	1.2099192319149275	2.4280863749710955	0.18729185953487504	0.7274810984171456	1.299859081483163	0.36809738948583387	
TMEM165	Q9HC07	1	53.807	6314800	6353200	8106800	5902700	5090800	1529143	1529143	1529143	6446900	5	TMEM165	0		1.0	1.006080952682587	1.2837777918540572	0.9347406093621334	0.8061696332425413	0.24215224551846457	0.24215224551846457	0.24215224551846457	1.02091911066067	22.59030561155911	7.027928360380114	3.0948996390023322	1.078698879320621	0.45346640178803044	-1.2502048364001896	0.6871398027105522	0.2853984397344749	0.34297332772360223	13.884231572590862	0.18365822383650854	0.1796077386028215	0.7147694549069098	0.36607685804660833	3.229070776270664	0.11685576850826511	0.9323498440807163	1.6726332443856131	0.4973285112550492	
TMEM33	P57088	1	89.812	11675000	15910000	14280000	13550000	15368000	17790000	18196000	19960000	12599000	8	TMEM33	0		1.0	1.3627408993576018	1.2231263383297644	1.1605995717344755	1.3163169164882227	1.5237687366167023	1.5585438972162742	1.7096359743040686	1.0791434689507495	23.476919214146474	6.954999214390088	4.850605651991599	1.2208815662193462	1.4680987373723764	0.2660257371094518	1.3711970516511744	0.7784750535651943	1.2533426875290252	126.70269948840883	0.12260956336117462	0.13927517579769472	1.360364025695931	0.19586843097177817	1.2551546074075621	0.4447227465990979	0.35191065676687733	0.2738075381059436	0.013302182336060848	
TMEM43	Q9BTV4	1	37.219	6148000	1529143	5010800	1529143	5158000	4787700	1529143	5866900	1529143	8	TMEM43	0		1.0	0.24872202342225114	0.8150292778139232	0.24872202342225114	0.8389720234222512	0.7787410540013012	0.24872202342225114	0.9542778139232271	0.24872202342225114	22.55168573435286	4.775935104363383	6.8048542181391865	0.6167615251106657	0.24178525112985824	-1.3099299553704378	0.5929265808077415	0.0	24928231.221113686	221490225.2470969	0.16147512932889221	3626985.1384318625	0.5807693308643211	0.26201149321320777	0.3882415338743265	0.9127908009796926	0.03962874534695112	0.30465441751639155	0.019292468712323978	
TMPO	P42166	1	168.95	14778000	18780000	12152000	17598000	23400000	22300000	13652000	13940000	27147000	15	TMPO	0		1.0	1.270807957775071	0.8223034240086615	1.1908241981323588	1.5834348355663825	1.5089998646636893	0.9238056570577886	0.943294085803221	1.836987413723102	23.816947697882203	4.870336044253896	3.537394906771389	1.172648858578896	1.8674281665994497	0.6410594950229033	1.2342229957259216	0.5446640010188571	945.7474816960074	4707.914448950561	0.13739241611967873	444.02146697421546	1.2487598509218487	0.3006385739178267	1.6521843524522033	0.32321009587671334	0.49051508194736837	0.6937123815696835	0.1417853156225997	
